name,year,domestic_box_office,international_box_office,worldwide_box_office,opening_weekend,legs,production_budget,theater_counts,mpaa_rating,running_time,genre,production_method,creative_type,production_companies,synopsis,link,tconst,poster_path,similar_movies,bb_profit,bb_profit_multiple,bb_profit_score,bb_profit_multiple_score,bb_score
The Flintstones,1994,130531208,227968792.0,358500000.0,37182745.0,3.78,45000000.0,7.1,PG,92.0,Comedy,Live Action,Historical Fiction,Amblin Entertainment,,https://www.the-numbers.com/movie/Flintstones-The#tab=summary,tt0109813,https://image.tmdb.org/t/p/w300_and_h450_bestv2//ocsb0qiGlcn6UlcDRHa3xxSCc8Y.jpg,"[{'name': 'Meet the Robinsons', 'link': 'Meet the Robinsons^2007', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//swsjj0jZtsx53Yp9zBORPwsmGWj.jpg'}, {'name': 'The Croods', 'link': 'The Croods^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//27zvjVOtOi5ped1HSlJKNsKXkFH.jpg'}, {'name': 'Monsters University', 'link': 'Monsters University^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//y7thwJ7z5Bplv6vwl6RI0yteaDD.jpg'}, {'name': 'Toy Story', 'link': 'Toy Story^1995', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg'}, {'name': 'Big Hero 6', 'link': 'Big Hero 6^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//xozrGME58olN1xBhtxmjpOoY0jH.jpg'}]",313500000.0,1.0,12.285920591654257,100.0,38.60014441415798
Lethal Weapon 4,1998,130444603,154955397.0,285400000.0,34048124.0,3.78,140000000.0,7.6,,,,,,,,https://www.the-numbers.com/movie/Lethal-Weapon-4#tab=summary,tt0122151,https://image.tmdb.org/t/p/w300_and_h450_bestv2//4ebq3ykzEy2rmsxMhN9pEfm4sul.jpg,"[{'name': 'Lethal Weapon 2', 'link': 'Lethal Weapon 2^1989', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//m7mJpEIpalRICM4p1Stq0YtCrgA.jpg'}]",145400000.0,1.0,5.698159024008067,100.0,33.98871131680565
Get Smart,2008,130319208,96420208.0,226739416.0,38683480.0,3.78,80000000.0,5.4,PG-13,110.0,Comedy,Live Action,Contemporary Fiction,Village Roadshow Productions,,https://www.the-numbers.com/movie/Get-Smart#tab=summary,tt0425061,https://image.tmdb.org/t/p/w300_and_h450_bestv2//c1x9EYmTTe9xTM8DclELORwC1PN.jpg,"[{'name': 'Mission: Impossible', 'link': 'Mission: Impossible^1996', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//lirMXnE7NoVLDr3qeqf48fR1mk4.jpg'}, {'name': 'True Lies', 'link': 'True Lies^1994', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//8cusvjQ8Ph7SPwW3CGvyjSCk9VP.jpg'}, {'name': 'Central Intelligence', 'link': 'Central Intelligence^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//7irCMBIivXAqjZ7MgZoGVLrgACR.jpg'}, {'name': 'Skyfall', 'link': 'Skyfall^2012', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//i3pzXFFLePz5hro9uaVk0E4ZPAO.jpg'}, {'name': 'Spectre', 'link': 'Spectre^2015', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//672kUEMtTHcaVYSVY4eiHEliHFa.jpg'}]",146739416.0,1.0,5.750650120069283,100.0,34.025455084048495
The Peanuts Movie,2015,130178411,119913199.0,250091610.0,44213073.0,3.78,99000000.0,5.9,G,89.0,Adventure,Digital Animation,Kids Fiction,Blue Sky Studios,"Charlie Brown, Snoopy, Lucy, Linus and the rest of the beloved 'Peanuts' gang make their big-screen debut, like they've never been seen before, in state of the art 3D animation. Snoopy, the world's most lovable beagle xc3x82xc2xad and flying ace xc3x82xc2xad embarks upon his greatest mission as he takes to the skies to pursue his arch-nemesis The Red Baron, while his best pal, Charlie Brown, begins his own epic quest.",https://www.the-numbers.com/movie/Peanuts-Movie-The#tab=summary,tt2452042,https://image.tmdb.org/t/p/w300_and_h450_bestv2//dZOcwqxurYhDyjmdnhYcGnn1agL.jpg,"[{'name': 'Deadpool 2', 'link': 'Deadpool 2^2018', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//to0spRl1CMDvyUbOnbb4fTk3VAd.jpg'}, {'name': 'Thor: Ragnarok', 'link': 'Thor: Ragnarok^2017', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg'}, {'name': 'Ant-Man and the Wasp', 'link': 'Ant-Man and the Wasp^2018', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//eivQmS3wqzqnQWILHLc4FsEfcXP.jpg'}, {'name': 'X-Men: Apocalypse', 'link': 'X-Men: Apocalypse^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//2mtQwJKVKQrZgTz49Dizb25eOQQ.jpg'}, {'name': 'Iron Man', 'link': 'Iron Man^2008', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//78lPtwv72eTNqFW9COBYI0dWDJa.jpg'}]",151091610.0,1.0,5.921210598166489,100.0,34.144847418716544
Transformers: The Last Knight,2017,130168683,472724657.0,602893340.0,44680073.0,3.78,217000000.0,3.9,PG-13,148.0,Action,Animation/Live Action,Science Fiction,di Bonaventura Pictures,"Humans and Transformers are at war, Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth. Saving our world falls upon the shoulders of an unlikely alliance: Cade Yeager; Bumblebee; and English Lord; and an Oxford Professor. There comes a moment in everyone's life when we are called upon to make a difference. The hunted will become heroes. Heroes will become villains. Only one world will survive: theirs, or ours. ",https://www.the-numbers.com/movie/Transformers-The-Last-Knight#tab=summary,tt3371366,https://image.tmdb.org/t/p/w300_and_h450_bestv2//s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg,"[{'name': 'Robin Hood', 'link': 'Robin Hood^2010', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//9NS5QGOfck24yL3bZqWeW06PgPC.jpg'}, {'name': 'Bumblebee', 'link': 'Bumblebee^2018', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg'}, {'name': 'Transformers: Age of Extinction', 'link': 'Transformers: Age of Extinction^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//54HFDOswRfShCr25Tvt7JaLiIaf.jpg'}]",385893340.0,1.0,15.122982239515908,100.0,40.58608756766114
American Gangster,2007,130164645,137820811.0,267985456.0,43565135.0,3.78,100000000.0,6.4,R,157.0,Drama,Live Action,Dramatization,Relativity Media,,https://www.the-numbers.com/movie/American-Gangster#tab=summary,tt0765429,https://image.tmdb.org/t/p/w300_and_h450_bestv2//8sV6nWuKczuXRt0C6EWoXqJAj6G.jpg,"[{'name': ""We're the Millers"", 'link': ""We're the Millers^2013"", 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//qF2LJ0jwWrtXSuT4AFD5OS2IqaT.jpg'}, {'name': 'Traffic', 'link': 'Traffic^2000', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//jbccmnqE4oAPI67bApgt2JiRPz8.jpg'}]",167985456.0,1.0,6.5832726410489,100.0,34.60829084873423
American Beauty,1999,130058047,226200000.0,356258047.0,861531.0,3.78,15000000.0,16.2,R,121.0,Drama,Live Action,Contemporary Fiction,DreamWorks Pictures,,https://www.the-numbers.com/movie/American-Beauty#tab=summary,tt0169547,https://image.tmdb.org/t/p/w300_and_h450_bestv2//wby9315QzVKdW9BonAefg8jGTTb.jpg,"[{'name': 'Straight Outta Compton', 'link': 'Straight Outta Compton^2015', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//9B63hMwU6iICtNDTISCaZQ5US7R.jpg'}]",341258047.0,1.0,13.373745667320627,100.0,39.361621967124435
The Ring,2002,129094024,119124462.0,248218486.0,15015393.0,3.78,48000000.0,7.9,,,,,,,,https://www.the-numbers.com/movie/Ring-The#tab=summary,tt0298130,https://image.tmdb.org/t/p/w300_and_h450_bestv2//e2t5CKMox7tjv3iD3Ko7NdFa5lJ.jpg,"[{'name': 'The Girl with the Dragon Tattoo', 'link': 'The Girl with the Dragon Tattoo^2011', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//vbLedKc1BUF4FOH1GyHW62FulCc.jpg'}, {'name': 'Shutter Island', 'link': 'Shutter Island^2010', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//kve20tXwUZpu4GUX8l6X7Z4jmL6.jpg'}]",200218486.0,1.0,7.846470239161849,100.0,35.492529167413295
The Nutty Professor,1996,128814019,145000000.0,273814019.0,25411725.0,3.78,55000000.0,10.2,,,,,,,,https://www.the-numbers.com/movie/Nutty-Professor-The#tab=summary,tt0117218,https://image.tmdb.org/t/p/w300_and_h450_bestv2//fMtb5aZoLRNbMnCkatFsTmPRfl5.jpg,"[{'name': 'Austin Powers in Goldmember', 'link': 'Austin Powers in Goldmember^2002', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//c4Sus7BvVQM6i9M3Cr0U8Vw0L9f.jpg'}, {'name': 'Grown Ups', 'link': 'Grown Ups^2010', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//cQGM5k1NtU85n4TUlrOrwijSCcm.jpg'}]",218814019.0,1.0,8.575220611721614,100.0,36.002654428205126
Ghostbusters,2016,128350574,100658084.0,229008658.0,46018755.0,3.78,144000000.0,4.7,PG-13,117.0,Comedy,Animation/Live Action,Science Fiction,Columbia Pictures,"A paranormal researcher, a physicist, a nuclear engineer and a subway worker try to rid New York of ghosts that can possess humans.",https://www.the-numbers.com/movie/Ghostbusters-(2016)#tab=summary,tt1289401,https://image.tmdb.org/t/p/w300_and_h450_bestv2//l5I1r1QKZStgFYS1tM9bOTym6pd.jpg,"[{'name': 'Ghostbusters', 'link': 'Ghostbusters^1984', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//h5Qz8J4T8YQnbZzHXM73WVYYVPK.jpg'}, {'name': 'Casper', 'link': 'Casper^1995', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//2ah8fNJFZVU3vcXhU5xfAYi2eym.jpg'}, {'name': 'What Lies Beneath', 'link': 'What Lies Beneath^2000', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//2L3Cn0CizbSy2E9KJt1SiOSyb6p.jpg'}]",85008658.0,1.0,3.3314501492538895,100.0,32.33201510447772
Robots,2005,128200012,132500000.0,260700012.0,36045301.0,3.78,80000000.0,7.4,PG,90.0,Adventure,Digital Animation,Kids Fiction,20th Century Fox Animation,,https://www.the-numbers.com/movie/Robots#tab=summary,tt0358082,https://image.tmdb.org/t/p/w300_and_h450_bestv2//fnKCh67l2DDG9NxxIlk9IpsXQ99.jpg,"[{'name': 'Interstellar', 'link': 'Interstellar^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//gEU2QniE6E77NI6lCU6MxlNBvIx.jpg'}, {'name': 'I, Robot', 'link': 'I, Robot^2004', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//zDu0TsCZHPzDO0d0iG9QynKGr4J.jpg'}, {'name': 'The Matrix Revolutions', 'link': 'The Matrix Revolutions^2003', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//cm14gG8xBghwIAy1GX0ryI2HA4U.jpg'}, {'name': 'Bumblebee', 'link': 'Bumblebee^2018', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg'}, {'name': 'Passengers', 'link': 'Passengers^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//n5DpXC4ZxH4dnydcz7qav9iA4U.jpg'}]",180700012.0,1.0,7.081550233948872,100.0,34.95708516376421
Coming to America,1988,128152301,160647699.0,288800000.0,21404420.0,3.78,,7.5,R,116.0,Comedy,Live Action,Contemporary Fiction,Eddie Murphy Production,,https://www.the-numbers.com/movie/Coming-to-America#tab=summary,tt0094898,https://image.tmdb.org/t/p/w300_and_h450_bestv2//1bpVIDIT8YFH1HtZ8CDVX1LbriR.jpg,"[{'name': 'Shrek 2', 'link': 'Shrek 2^2004', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//2yYP0PQjG8zVqturh1BAqu2Tixl.jpg'}, {'name': 'Shrek the Third', 'link': 'Shrek the Third^2007', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//jaNe16gE9zdAYyVwRqmlmRKshHm.jpg'}, {'name': 'The Little Mermaid', 'link': 'The Little Mermaid^1989', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//6aXMusULuKFAK0ZRUlv7RJ9zHTc.jpg'}, {'name': 'Into the Woods', 'link': 'Into the Woods^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//k37bYqOUWMqhrfzmR8Mk9sy2jxH.jpg'}, {'name': 'The Princess Diaries', 'link': 'The Princess Diaries^2001', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//wA4lgl8gmoICSShviCkEB61nIBB.jpg'}]",,1.0,,100.0,
"Crouching Tiger, Hidden Dragon",2000,128067808,85446864.0,213514672.0,663205.0,3.78,15000000.0,12.6,PG-13,120.0,Action,Live Action,Fantasy,,,https://www.the-numbers.com/movie/Crouching-Tiger-Hidden-Dragon#tab=summary,tt0190332,https://image.tmdb.org/t/p/w300_and_h450_bestv2//tKqJ6yWtOnTbiA2uzac2gejDqpI.jpg,"[{'name': 'Kung Fu Panda 3', 'link': 'Kung Fu Panda 3^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//nlr2oxuYsHXt0wdtmzaOuVBoNC0.jpg'}, {'name': 'The Matrix Revolutions', 'link': 'The Matrix Revolutions^2003', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//cm14gG8xBghwIAy1GX0ryI2HA4U.jpg'}, {'name': 'Kung Fu Panda', 'link': 'Kung Fu Panda^2008', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//wWt4JYXTg5Wr3xBW2phBrMKgp3x.jpg'}, {'name': 'The Patriot', 'link': 'The Patriot^2000', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//fWZd815QxUCUcrWQZwUkAp9ljG.jpg'}, {'name': 'The Jungle Book', 'link': 'The Jungle Book^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//tOEOlmLP71IojeJ91dyJ9Nsb8O8.jpg'}]",198514672.0,1.0,7.779698553334261,100.0,35.445788987333984
Shutter Island,2010,128012934,171448848.0,299461782.0,41062440.0,3.78,80000000.0,6.5,R,138.0,Thriller/Suspense,Live Action,Historical Fiction,Phoenix Pictures,,https://www.the-numbers.com/movie/Shutter-Island#tab=summary,tt1130884,https://image.tmdb.org/t/p/w300_and_h450_bestv2//kve20tXwUZpu4GUX8l6X7Z4jmL6.jpg,"[{'name': ""The General's Daughter"", 'link': ""The General's Daughter^1999"", 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//lLbTV7SwFFxZ1qZsIDvHf2c31NC.jpg'}, {'name': 'Murder on the Orient Express', 'link': 'Murder on the Orient Express^2017', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//kc2gJjebceoFgOQbukzPzP8SXVZ.jpg'}, {'name': 'The Girl with the Dragon Tattoo', 'link': 'The Girl with the Dragon Tattoo^2011', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//vbLedKc1BUF4FOH1GyHW62FulCc.jpg'}, {'name': 'Jack Reacher', 'link': 'Jack Reacher^2012', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//zlyhKMi2aLk25nOHnNm43MpZMtQ.jpg'}, {'name': 'Presumed Innocent', 'link': 'Presumed Innocent^1990', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//jSPWptOsqU1nxXQe6muSPB0kD3c.jpg'}]",219461782.0,1.0,8.600606145310806,100.0,36.02042430171756
Into the Woods,2014,128002372,85114029.0,213116401.0,31051923.0,3.78,56200000.0,6.0,PG,124.0,Musical,Animation/Live Action,Fantasy,Lucamar,"A modern twist on several of the Brothers Grimm fairy tales, intertwining the plots of a few choice stories and exploring the consequences of the characters' wishes and quests, follwing the classic tales of Cinderella, Little Red Riding Hood, Jack and the Beanstalk, and Rapunzel—all tied together by an original story involving a baker and his wife, their wish to begin a family and their interaction with the witch who has put a curse on them.",https://www.the-numbers.com/movie/Into-the-Woods#tab=summary,tt2180411,https://image.tmdb.org/t/p/w300_and_h450_bestv2//k37bYqOUWMqhrfzmR8Mk9sy2jxH.jpg,"[{'name': 'Cinderella', 'link': 'Cinderella^2015', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//iH4C837ZWm8IYqULL3PWyGKVtqY.jpg'}, {'name': 'Shrek 2', 'link': 'Shrek 2^2004', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//2yYP0PQjG8zVqturh1BAqu2Tixl.jpg'}, {'name': 'Shrek', 'link': 'Shrek^2001', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//iB64vpL3dIObOtMZgX3RqdVdQDc.jpg'}, {'name': 'Cinderella', 'link': 'Cinderella^1950', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//iH4C837ZWm8IYqULL3PWyGKVtqY.jpg'}, {'name': 'Beauty and the Beast', 'link': 'Beauty and the Beast^2017', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//tWqifoYuwLETmmasnGHO7xBjEtt.jpg'}]",156916401.0,1.0,6.1494814743673905,100.0,34.30463703205717
Rocky IV,1985,127873716,172500000.0,300373716.0,19991537.0,3.78,,9.1,PG,90.0,Drama,Live Action,Contemporary Fiction,,,https://www.the-numbers.com/movie/Rocky-IV#tab=summary,tt0089927,https://image.tmdb.org/t/p/w300_and_h450_bestv2//jmvpwgW5M2kduR9zB0q8qGFC4zM.jpg,"[{'name': 'Rocky III', 'link': 'Rocky III^1982', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//lklrplDDuALhY3k8IDFdRqtpZPk.jpg'}, {'name': 'Million Dollar Baby', 'link': 'Million Dollar Baby^2004', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//jcfEqKdWF1zeyvECPqp3mkWLct2.jpg'}, {'name': 'Salt', 'link': 'Salt^2010', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//ppXyhOe8UCEOrBRSYqE3SkHwrcR.jpg'}, {'name': 'The Sixth Sense', 'link': 'The Sixth Sense^1999', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//fIssD3w3SvIhPPmVo4WMgZDVLID.jpg'}, {'name': 'Django Unchained', 'link': 'Django Unchained^2012', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg'}]",,1.0,,100.0,
Enchanted,2007,127706877,212677264.0,340384141.0,34440317.0,3.78,85000000.0,6.8,PG,108.0,Romantic,Animation/Live Action,Fantasy,Walt Disney Pictures,"A classic Disney fairy tale collides with modern-day New York City in a story about a fairytale princess from the land of Andalasia who is thrust into the heart of New York City by an evil queen. Soon after her arrival, Princess Giselle begins to change her views on life and love after meeting a handsome lawyer. Can a storybook view of romance survive in the real world?",https://www.the-numbers.com/movie/Enchanted#tab=summary,tt0461770,https://image.tmdb.org/t/p/w300_and_h450_bestv2//8KCNzCArLlvLdQoHx6npua2VSVc.jpg,"[{'name': 'Into the Woods', 'link': 'Into the Woods^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//k37bYqOUWMqhrfzmR8Mk9sy2jxH.jpg'}, {'name': 'Aladdin', 'link': 'Aladdin^1992', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//3iYQTLGoy7QnjcUYRJy4YrAgGvp.jpg'}, {'name': 'Snow White and the Seven Dwarfs', 'link': 'Snow White and the Seven Dwarfs^1937', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//b43jrEguirXjtAVgXMiTvs8wUhC.jpg'}, {'name': 'Beauty and the Beast', 'link': 'Beauty and the Beast^1991', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//tWqifoYuwLETmmasnGHO7xBjEtt.jpg'}, {'name': 'Tangled', 'link': 'Tangled^2010', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//1uPxRO0iYwW02lzwatRhkugWBYs.jpg'}]",255384141.0,1.0,10.008386847508245,100.0,37.005870793255774
The Curious Case of Benjamin Button,2008,127509326,202122632.0,329631958.0,26853816.0,3.78,160000000.0,7.0,PG-13,167.0,Drama,Live Action,Fantasy,Paramount Pictures,,https://www.the-numbers.com/movie/Curious-Case-of-Benjamin-Button-The#tab=summary,tt0421715,https://image.tmdb.org/t/p/w300_and_h450_bestv2//9H2awZmNisMVJGp362Stv0bfUTs.jpg,"[{'name': 'Patch Adams', 'link': 'Patch Adams^1998', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//9GvUHEODHFCRylnttI9EWBViTXf.jpg'}, {'name': ""One Flew Over the Cuckoo's Nest"", 'link': ""One Flew Over the Cuckoo's Nest^1975"", 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//yMgm27NWJsNblsE6Y0px7NtUBl8.jpg'}, {'name': 'Mission: Impossible III', 'link': 'Mission: Impossible III^2006', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//5l0hS4A119jCA1A02XsFZHq1uRD.jpg'}]",169631958.0,1.0,6.647798295996268,100.0,34.65345880719739
Central Intelligence,2016,127440871,89753934.0,217194805.0,35535250.0,3.78,50000000.0,5.3,PG-13,114.0,Comedy,Live Action,Contemporary Fiction,New Line Cinema,"The story follows a one-time bullied geek, Bob, who grew up to be a lethal CIA agent, coming home for his high school reunion. Claiming to be on a top-secret case, he enlists the help of former 'big man on campus,xc3xa2xc2x80xc2x9f Calvin, now an accountant who misses his glory days. But before the staid numbers-cruncher realizes what he's getting into, it's too late to get out, as his increasingly unpredictable new friend drags him through a world of shoot-outs, double-crosses and espionage that could get them both killed in more ways than Calvin can count.",https://www.the-numbers.com/movie/Central-Intelligence#tab=summary,tt1489889,https://image.tmdb.org/t/p/w300_and_h450_bestv2//7irCMBIivXAqjZ7MgZoGVLrgACR.jpg,"[{'name': 'Mission: Impossible', 'link': 'Mission: Impossible^1996', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//lirMXnE7NoVLDr3qeqf48fR1mk4.jpg'}, {'name': 'Salt', 'link': 'Salt^2010', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//ppXyhOe8UCEOrBRSYqE3SkHwrcR.jpg'}, {'name': 'Austin Powers: The Spy Who Shagged Me', 'link': 'Austin Powers: The Spy Who Shagged Me^1999', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//f2ohIBEbc3eERyU5pgSknm8DqUj.jpg'}, {'name': 'Die Another Day', 'link': 'Die Another Day^2002', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//bZmGqOhMhaLn8AoFMvFDct4tbrL.jpg'}]",167194805.0,1.0,6.552287392558591,100.0,34.586601174791014
Anchorman 2: The Legend Continues,2013,127413176,44833047.0,172246223.0,26232425.0,3.78,50000000.0,5.3,PG-13,118.0,Comedy,Live Action,Historical Fiction,Gary Sanchez Productions,"Seven years after capturing the heart of his co-anchor and wife, Veronica Corningstone, Burgundy is offered the chance of lifetime: to be in on the world's first 24-hour global cable news network, GNN, in New York City. The newsman quickly rounds up his classic news team—sports guy Champ Kind, man on the street Brian Fantana and weatherman Brick Tamland—and heads to The Big Apple. Upon arriving, he is quickly challenged by his strong female boss, Linda Jackson, Australian multi-millionaire network owner Kench Allenby and a chiseled popular lead anchor, Jack Lime. It's up to Ron and the team to find their own way to the top of news—and the top of the ratings.",https://www.the-numbers.com/movie/Anchorman-2#tab=summary,tt1229340,https://image.tmdb.org/t/p/w300_and_h450_bestv2//55volAzeebtFzyrx7DJkegvw8Ta.jpg,"[{'name': 'Anchorman: The Legend of Ron Burgundy', 'link': 'Anchorman: The Legend of Ron Burgundy^2004', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//mhZIcRePT7U8viFQVjt1ZjYIsR4.jpg'}]",122246223.0,1.0,4.79077316876446,100.0,33.35354121813512
